sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_latitude,sl_longitude,sl_tags,sl_description,sl_email,sl_url,sl_hours,sl_phone,sl_fax,sl_image,sl_private,sl_neat_title,sl_linked_postid,sl_pages_url,sl_option_value,sl_lastupdated
2231,Indesign HVAC,515 South Flower Street 36th Floor,,Los Angeles,CA,90071,USA,34.0512905,-118.2567286,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://indesign.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://indesign.myhvacshop.com/services/,,
2232,Indoor Comfort Htg. and Air,5018 Michael Angelo Ct,,Fairfield,CA,94534,USA,38.2672631,-122.1064668,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://indoo.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://indoo.myhvacshop.com/services/,,
2233,Indoor Climate,1819 Shamrock Avenue,,Palmdale,CA,93550,USA,34.55082,-118.096887,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://indoorclimate.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://indoorclimate.myhvacshop.com/services/,,
2235,Indoor Quality Services,1106 West Minarets Avenue,,Fresno,CA,93650,USA,36.8427579,-119.8131783,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your 911 For Plumbing&#44; Heating &amp; A/C,info@thehvac.net,http://indoororchard.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://indoororchard.myhvacshop.com/services/,,
2236,Indoor Temperature Control,43929 Marbella Street,,Lancaster,CA,93536,USA,34.681147,-118.207138,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://indoortemp.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://indoortemp.myhvacshop.com/services/,,
2237,Industrial Air Innovation,323 S Sierra Way,,San Bernardino,CA,92408,USA,34.095421,-117.284434,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://industrial.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://industrial.myhvacshop.com/services/,,
2238,Infinity Heating and Air,2500 Payne Avenue,,Modesto,CA,95351,USA,37.614935,-120.950248,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://infinityheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://infinityheating.myhvacshop.com/services/,,
2239,Inner Air,4257 Tanbark St,,San Jose,CA,95129,USA,37.313832,-121.977956,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://inner.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://inner.myhvacshop.com/services/,,
2241,Integrity Comfort Systems,27605 Saffron Lane,,Saugus,CA,91350,USA,34.443919,-118.516134,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://integ.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://integ.myhvacshop.com/services/,,
2242,"Interstate Air Quality, Inc.",7330 Via Vista Drive,,Riverside,CA,92506,USA,33.918918,-117.346091,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://interstate.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://interstate.myhvacshop.com/services/,,
2243,IT Appliance Service,11024 Baloa Blvd #246,,Granada Hills,CA,91344,USA,34.2709563,-118.5021624,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://itappliance.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://itappliance.myhvacshop.com/services/,,
2244,Izmirian Roofing andShtMtl,229 S Railroad Ave,,San Mateo,CA,94401,USA,37.5666108,-122.3219932,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://izmiri.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://izmiri.myhvacshop.com/services/,,
2245,JandW Air Conditioning,11248 Keswick St.,,Sun Valley,CA,91352,USA,34.209972,-118.37629,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://jandwaircond.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jandwaircond.myhvacshop.com/services/,,
2246,J.A.C. Heating and Air,4213 Ironwood Drive,,Chino HIlls,CA,91709,USA,33.979481,-117.712366,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://jacheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jacheating.myhvacshop.com/services/,,
2248,"James A/C and Heating, Inc.",2100 Deerfield Street,,Bakersfield,CA,93314,USA,35.378317,-119.15583,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://jamesac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jamesac.myhvacshop.com/services/,,
2249,Janal Heating and A/C,740-A Sierra Vista Ave,,Mountain View,CA,94043,USA,37.41363,-122.089529,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://janalh.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://janalh.myhvacshop.com/services/,,
2251,Jason Keller Heating and Air Condtioning,10800 Guibal Avenue,,Gilroy,CA,95020,USA,37.0647499,-121.558307,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://jasonkeller.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jasonkeller.myhvacshop.com/services/,,
2252,Jax HVAC,461 Willamette Dr,,Vacaville,CA,95688,USA,38.3529895,-122.0082356,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://jax.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jax.myhvacshop.com/services/,,
2253,Jay Cee's HVAC Mechanical,11144 Balboa Blvd Ste 221,,Granada Hills,CA,91344,USA,34.2728801,-118.5021398,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://jaycee.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jaycee.myhvacshop.com/services/,,
2254,J C Building Systems,7 Chardonnay,,Irvine,CA,92614,USA,33.675858,-117.806314,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://jcbuilding.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jcbuilding.myhvacshop.com/services/,,
2256,"JCL and Sons HVAC, Inc",6651 Sutton St,,Westminster,CA,92683,USA,33.76987,-118.013688,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://jcl.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jcl.myhvacshop.com/services/,,
2257,JC Rego Refrigeration,2259 North MacArthur Drive,,Tracy,CA,95376,USA,37.752982,-121.416162,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://jcrego.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jcrego.myhvacshop.com/services/,,
2258,"JCT Mechanical, Inc.",230 East Ave K-4 Unit 1,,Lancaster,CA,93535,USA,34.6713117,-118.1280319,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://jctmec.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jctmec.myhvacshop.com/services/,,
2259,JD Mechanical,39221 Foxholm Dr.,,Palmdale,CA,93551,USA,34.595059,-118.151912,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://jdmech.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jdmech.myhvacshop.com/services/,,
2260,JDM Sheet Metal and Htg A/C,23472 Los Ranchos Dr,,Tracy,CA,95304,USA,37.744997,-121.517392,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://jdmsmt.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jdmsmt.myhvacshop.com/services/,,
2261,JDP A/C and Heating,13642 Dawson Street,,Garden Grove,CA,92843,USA,33.76461,-117.952274,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://jdpair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jdpair.myhvacshop.com/services/,,
2262,Jerry,9717 Airport Vista Road,,Santee,CA,92071,USA,32.83411,-116.985494,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your 911 For Plumbing&#44; Heating &amp; A/C,info@thehvac.net,http://www.jerrysheatandair.com/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://www.jerrysheatandair.com/,,
2263,Jesse's Heating and Air,11681 Burbank Blvd,,North Hollywood,CA,91601,USA,34.172467,-118.387297,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://jesse.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jesse.myhvacshop.com/services/,,
2264,"Jetson Mechanical, Inc.",16840 Joleen Way Unit D-1,,Morgan Hill,CA,95037,USA,37.126844,-121.637532,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://jetson.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jetson.myhvacshop.com/services/,,
2265,JF Construction,33841 Calle De Bonanza,,San Juan Capistrano,CA,92675,USA,33.471442,-117.664224,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://jfconstruction.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jfconstruction.myhvacshop.com/services/,,
2266,J.F. Heating,7686 Eagle Ridge Ct,,San Diego,CA,92119,USA,32.8032619,-117.031294,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://jfheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jfheat.myhvacshop.com/services/,,
2268,JHF A/C and Htg,5104 Denny Ave # 6,,North Hollywood,CA,91601,USA,34.16305,-118.364496,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://jhfac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jhfac.myhvacshop.com/services/,,
2270,Jim's Heating and A/C,105 E Stadium Dr,,Stockton,CA,95204,USA,37.9815023,-121.2997117,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://jimsheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jimsheat.myhvacshop.com/services/,,
2271,J and J Air Conditioning Inc,1086 N. 11th Street,,San Jose,CA,95112,USA,37.3627619,-121.895339,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://jjairc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jjairc.myhvacshop.com/services/,,
2273,JandJ Heating and Cooling Inc,3464 W. Ashcroft,,Fresno,CA,93723,USA,36.798877,-119.854395,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://jjheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jjheating.myhvacshop.com/services/,,
2274,JandJ HVAC,1322 Leopard Court,,Palmdale,CA,93551,USA,34.58081,-118.154759,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://jjhvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jjhvac.myhvacshop.com/services/,,
2275,JJ's HVAC,993 Whitfird Court,,Galt,CA,95632,USA,38.283821,-121.294072,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://jjshvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jjshvac.myhvacshop.com/services/,,
2276,J and L Air Systems,277 E Loop Dr,,Camarillo,CA,93010,USA,34.24301,-119.028792,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://jlairs.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jlairs.myhvacshop.com/services/,,
2277,Jesse L. Johnson Mechanic,8607 West Linwood Ave.,,Turlock,CA,95380,USA,37.479156,-120.947416,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://jljmech.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jljmech.myhvacshop.com/services/,,
2278,Jesse L. Johnson Mechanic,8607 West Linwood Ave,,Turlock,CA,95380,USA,37.479156,-120.947416,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://jljmechmer.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jljmechmer.myhvacshop.com/services/,,
2279,JM Heating,1165 Lois Circle,,La Verne,CA,91750,USA,34.107822,-117.787017,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://jmheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jmheat.myhvacshop.com/services/,,
2280,JM Heating and Air Conditioning,10149 1/2 Aiminta Street,,Sun Valley,CA,91352,USA,34.2142126,-118.3528456,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://jmheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jmheating.myhvacshop.com/services/,,
2281,J M Heating and Air,1422 North Rose Street,,Burbank,CA,91505,USA,34.1735382,-118.3565779,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://jmheatingandair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jmheatingandair.myhvacshop.com/services/,,
2282,J M and J Plumbing Htg A/c,20474 Waalew Rd,,Apple Valley,CA,92307,USA,34.557357,-117.216738,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://jmjplb.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jmjplb.myhvacshop.com/services/,,
2283,JMS A/C and Heating,7640 Bornet Avenue,,Van Nuys,CA,91405,USA,34.209699,-118.462329,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://jmsaircond.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://jmsaircond.myhvacshop.com/services/,,
2284,Joe Bryson AirPro Heating and Air Cond,835 East Miner Avenue,,Stockton,CA,95202,USA,37.9575212,-121.2808156,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://joebryson.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://joebryson.myhvacshop.com/services/,,
2285,Joe Carlos Plumbing,1675 Superior Avenue,,Costa Mesa,CA,92627,USA,33.635108,-117.92498,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://joecarlosplum.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://joecarlosplum.myhvacshop.com/services/,,
2286,Joel L. Coleman - Coleman AIr Cond,8107 Bianca Avenue,,Northridge,CA,91325,USA,34.217543,-118.513645,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://joelcoleman.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://joelcoleman.myhvacshop.com/services/,,
2290,Johnson HeatingandAirCondtg,4501 OHara Ave Suite D,,Brentwood,CA,94513,USA,37.9394234,-121.7012333,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://johnhe.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://johnhe.myhvacshop.com/services/,,
2291,John Lee,1555 Tuna Cyn Rd,,Topanga,CA,90290,USA,34.071476,-118.6049917,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://johnlee.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://johnlee.myhvacshop.com/services/,,
2292,Johnny's A/C and Heating,2074 Tapo St.,,Simi Valley,CA,93063,USA,34.2737524,-118.7088661,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://johnny.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://johnny.myhvacshop.com/services/,,
2295,Johnstone Sply of Ventura,5960 Valentine Rd Unit 3,,Ventura,CA,93003,USA,34.249915,-119.210387,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://johns3.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://johns3.myhvacshop.com/services/,,
2296,Johnstone Supply of LA,1433 Venice Blvd,,Los Angeles,CA,90006,USA,34.044256,-118.285036,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://johns4.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://johns4.myhvacshop.com/services/,,
2298,Johnstone Supply,8040 E Slauson Ave,,Montebello,CA,90640,USA,33.9754492,-118.1220467,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://johns6.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://johns6.myhvacshop.com/services/,,
2299,"Johnson Controls, Inc",843 Auburn Ct.,,Fremont,CA,94538,USA,37.4813679,-121.9307341,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://johns7.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://johns7.myhvacshop.com/services/,,
2300,Johnstone Supply San Bern,485 S. I St.,,San Bernardino,CA,92410,USA,34.092473,-117.302731,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://johnsanbern.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://johnsanbern.myhvacshop.com/services/,,
2301,Johnson Air MechanicalInc,9265 Dowdy Ste 109,,San Diego,CA,92126,USA,32.8902405,-117.146538,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://johnso.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://johnso.myhvacshop.com/services/,,
